query,alpha,iter,plan_time,run_time,frontier_size,njoins
4.0,0.0,17.0,637.0,0.0,13.0,5.0
4.0,0.0,18.0,645.0,0.0,13.0,5.0
4.0,0.0,19.0,635.0,0.0,13.0,5.0
0.0,0.0,0.0,3798.0,0.0,11.0,6.0
0.0,0.0,1.0,3076.0,0.0,11.0,6.0
0.0,0.0,2.0,2784.0,0.0,11.0,6.0
0.0,0.0,3.0,2770.0,0.0,11.0,6.0
0.0,0.0,4.0,2757.0,0.0,11.0,6.0
0.0,0.0,5.0,2669.0,0.0,11.0,6.0
0.0,0.0,6.0,2696.0,0.0,11.0,6.0
0.0,0.0,7.0,2666.0,0.0,11.0,6.0
0.0,0.0,8.0,2684.0,0.0,11.0,6.0
0.0,0.0,9.0,2655.0,0.0,11.0,6.0
0.0,0.0,10.0,2686.0,0.0,11.0,6.0
0.0,0.0,11.0,2650.0,0.0,11.0,6.0
0.0,0.0,12.0,2718.0,0.0,11.0,6.0
0.0,0.0,13.0,2653.0,0.0,11.0,6.0
0.0,0.0,14.0,2726.0,0.0,11.0,6.0
0.0,0.0,15.0,2666.0,0.0,11.0,6.0
0.0,0.0,16.0,2730.0,0.0,11.0,6.0
0.0,0.0,17.0,2643.0,0.0,11.0,6.0
0.0,0.0,18.0,2628.0,0.0,11.0,6.0
0.0,0.0,19.0,2687.0,0.0,11.0,6.0
1.0,0.0,0.0,2500.0,0.0,11.0,6.0
1.0,0.0,1.0,2556.0,0.0,11.0,6.0
1.0,0.0,2.0,2495.0,0.0,11.0,6.0
1.0,0.0,3.0,2457.0,0.0,11.0,6.0
1.0,0.0,4.0,2551.0,0.0,11.0,6.0
1.0,0.0,5.0,2743.0,0.0,11.0,6.0
1.0,0.0,6.0,2560.0,0.0,11.0,6.0
1.0,0.0,7.0,2631.0,0.0,11.0,6.0
1.0,0.0,8.0,2530.0,0.0,11.0,6.0
1.0,0.0,9.0,2497.0,0.0,11.0,6.0
1.0,0.0,10.0,2588.0,0.0,11.0,6.0
1.0,0.0,11.0,2524.0,0.0,11.0,6.0
1.0,0.0,12.0,2522.0,0.0,11.0,6.0
1.0,0.0,13.0,2479.0,0.0,11.0,6.0
1.0,0.0,14.0,2547.0,0.0,11.0,6.0
1.0,0.0,15.0,2490.0,0.0,11.0,6.0
1.0,0.0,16.0,2481.0,0.0,11.0,6.0
1.0,0.0,17.0,2538.0,0.0,11.0,6.0
1.0,0.0,18.0,2517.0,0.0,11.0,6.0
1.0,0.0,19.0,2522.0,0.0,11.0,6.0
2.0,0.0,0.0,2476.0,0.0,13.0,6.0
2.0,0.0,1.0,2503.0,0.0,13.0,6.0
2.0,0.0,2.0,2489.0,0.0,13.0,6.0
2.0,0.0,3.0,2484.0,0.0,13.0,6.0
2.0,0.0,4.0,2496.0,0.0,13.0,6.0
2.0,0.0,5.0,2550.0,0.0,13.0,6.0
2.0,0.0,6.0,2491.0,0.0,13.0,6.0
2.0,0.0,7.0,2545.0,0.0,13.0,6.0
2.0,0.0,8.0,2482.0,0.0,13.0,6.0
2.0,0.0,9.0,2589.0,0.0,13.0,6.0
2.0,0.0,10.0,2524.0,0.0,13.0,6.0
2.0,0.0,11.0,2517.0,0.0,13.0,6.0
2.0,0.0,12.0,2464.0,0.0,13.0,6.0
2.0,0.0,13.0,2541.0,0.0,13.0,6.0
2.0,0.0,14.0,2491.0,0.0,13.0,6.0
2.0,0.0,15.0,2537.0,0.0,13.0,6.0
2.0,0.0,16.0,2492.0,0.0,13.0,6.0
2.0,0.0,17.0,2551.0,0.0,13.0,6.0
2.0,0.0,18.0,2464.0,0.0,13.0,6.0
2.0,0.0,19.0,2484.0,0.0,13.0,6.0
3.0,0.0,0.0,2599.0,0.0,13.0,6.0
3.0,0.0,1.0,2669.0,0.0,13.0,6.0
3.0,0.0,2.0,2607.0,0.0,13.0,6.0
3.0,0.0,3.0,2618.0,0.0,13.0,6.0
3.0,0.0,4.0,2577.0,0.0,13.0,6.0
3.0,0.0,5.0,2588.0,0.0,13.0,6.0
3.0,0.0,6.0,2674.0,0.0,13.0,6.0
3.0,0.0,7.0,2601.0,0.0,13.0,6.0
3.0,0.0,8.0,2591.0,0.0,13.0,6.0
3.0,0.0,9.0,2593.0,0.0,13.0,6.0
3.0,0.0,10.0,2702.0,0.0,13.0,6.0
3.0,0.0,11.0,2590.0,0.0,13.0,6.0
3.0,0.0,12.0,2857.0,0.0,13.0,6.0
3.0,0.0,13.0,2650.0,0.0,13.0,6.0
3.0,0.0,14.0,2663.0,0.0,13.0,6.0
3.0,0.0,15.0,2705.0,0.0,13.0,6.0
3.0,0.0,16.0,2625.0,0.0,13.0,6.0
3.0,0.0,17.0,2603.0,0.0,13.0,6.0
3.0,0.0,18.0,2606.0,0.0,13.0,6.0
3.0,0.0,19.0,2602.0,0.0,13.0,6.0
4.0,0.0,0.0,2519.0,0.0,13.0,6.0
4.0,0.0,1.0,2447.0,0.0,13.0,6.0
4.0,0.0,2.0,2474.0,0.0,13.0,6.0
4.0,0.0,3.0,2452.0,0.0,13.0,6.0
4.0,0.0,4.0,2461.0,0.0,13.0,6.0
4.0,0.0,5.0,2544.0,0.0,13.0,6.0
4.0,0.0,6.0,2480.0,0.0,13.0,6.0
4.0,0.0,7.0,2446.0,0.0,13.0,6.0
4.0,0.0,8.0,2426.0,0.0,13.0,6.0
4.0,0.0,9.0,2413.0,0.0,13.0,6.0
4.0,0.0,10.0,2437.0,0.0,13.0,6.0
4.0,0.0,11.0,2526.0,0.0,13.0,6.0
4.0,0.0,12.0,2431.0,0.0,13.0,6.0
4.0,0.0,13.0,2445.0,0.0,13.0,6.0
4.0,0.0,14.0,2463.0,0.0,13.0,6.0
4.0,0.0,15.0,2467.0,0.0,13.0,6.0
4.0,0.0,16.0,2440.0,0.0,13.0,6.0
4.0,0.0,17.0,2524.0,0.0,13.0,6.0
4.0,0.0,18.0,2483.0,0.0,13.0,6.0
4.0,0.0,19.0,2458.0,0.0,13.0,6.0
0.0,0.0,0.0,13350.0,0.0,11.0,7.0
0.0,0.0,1.0,12028.0,0.0,11.0,7.0
0.0,0.0,2.0,11667.0,0.0,11.0,7.0
0.0,0.0,3.0,11976.0,0.0,11.0,7.0
0.0,0.0,4.0,11667.0,0.0,11.0,7.0
0.0,0.0,5.0,11629.0,0.0,11.0,7.0
0.0,0.0,6.0,11829.0,0.0,11.0,7.0
0.0,0.0,7.0,11738.0,0.0,11.0,7.0
0.0,0.0,8.0,11804.0,0.0,11.0,7.0
0.0,0.0,9.0,11801.0,0.0,11.0,7.0
0.0,0.0,10.0,11723.0,0.0,11.0,7.0
0.0,0.0,11.0,11752.0,0.0,11.0,7.0
0.0,0.0,12.0,11811.0,0.0,11.0,7.0
0.0,0.0,13.0,12263.0,0.0,11.0,7.0
0.0,0.0,14.0,11913.0,0.0,11.0,7.0
0.0,0.0,15.0,11863.0,0.0,11.0,7.0
0.0,0.0,16.0,11795.0,0.0,11.0,7.0
0.0,0.0,17.0,11595.0,0.0,11.0,7.0
0.0,0.0,18.0,11680.0,0.0,11.0,7.0
0.0,0.0,19.0,11740.0,0.0,11.0,7.0
1.0,0.0,0.0,11390.0,0.0,12.0,7.0
1.0,0.0,1.0,11340.0,0.0,12.0,7.0
1.0,0.0,2.0,11417.0,0.0,12.0,7.0
1.0,0.0,3.0,11631.0,0.0,12.0,7.0
1.0,0.0,4.0,11567.0,0.0,12.0,7.0
1.0,0.0,5.0,11435.0,0.0,12.0,7.0
1.0,0.0,6.0,11437.0,0.0,12.0,7.0
1.0,0.0,7.0,11364.0,0.0,12.0,7.0
1.0,0.0,8.0,11437.0,0.0,12.0,7.0
1.0,0.0,9.0,11305.0,0.0,12.0,7.0
1.0,0.0,10.0,11510.0,0.0,12.0,7.0
1.0,0.0,11.0,11436.0,0.0,12.0,7.0
1.0,0.0,12.0,11342.0,0.0,12.0,7.0
1.0,0.0,13.0,11456.0,0.0,12.0,7.0
1.0,0.0,14.0,11683.0,0.0,12.0,7.0
1.0,0.0,15.0,11310.0,0.0,12.0,7.0
1.0,0.0,16.0,11403.0,0.0,12.0,7.0
1.0,0.0,17.0,11300.0,0.0,12.0,7.0
1.0,0.0,18.0,11381.0,0.0,12.0,7.0
1.0,0.0,19.0,11614.0,0.0,12.0,7.0
2.0,0.0,0.0,11366.0,0.0,12.0,7.0
2.0,0.0,1.0,11358.0,0.0,12.0,7.0
2.0,0.0,2.0,11407.0,0.0,12.0,7.0
2.0,0.0,3.0,11262.0,0.0,12.0,7.0
2.0,0.0,4.0,11443.0,0.0,12.0,7.0
2.0,0.0,5.0,11549.0,0.0,12.0,7.0
2.0,0.0,6.0,11313.0,0.0,12.0,7.0
2.0,0.0,7.0,12107.0,0.0,12.0,7.0
2.0,0.0,8.0,12322.0,0.0,12.0,7.0
2.0,0.0,9.0,12042.0,0.0,12.0,7.0
2.0,0.0,10.0,11456.0,0.0,12.0,7.0
2.0,0.0,11.0,11293.0,0.0,12.0,7.0
2.0,0.0,12.0,11625.0,0.0,12.0,7.0
2.0,0.0,13.0,11283.0,0.0,12.0,7.0
2.0,0.0,14.0,11316.0,0.0,12.0,7.0
2.0,0.0,15.0,11688.0,0.0,12.0,7.0
2.0,0.0,16.0,11499.0,0.0,12.0,7.0
2.0,0.0,17.0,12043.0,0.0,12.0,7.0
2.0,0.0,18.0,12500.0,0.0,12.0,7.0
2.0,0.0,19.0,12758.0,0.0,12.0,7.0
3.0,0.0,0.0,11555.0,0.0,17.0,7.0
3.0,0.0,1.0,11571.0,0.0,17.0,7.0
3.0,0.0,2.0,11363.0,0.0,17.0,7.0
3.0,0.0,3.0,11174.0,0.0,17.0,7.0
3.0,0.0,4.0,11777.0,0.0,17.0,7.0
3.0,0.0,5.0,12022.0,0.0,17.0,7.0
3.0,0.0,6.0,11610.0,0.0,17.0,7.0
3.0,0.0,7.0,11333.0,0.0,17.0,7.0
3.0,0.0,8.0,11723.0,0.0,17.0,7.0
3.0,0.0,9.0,11675.0,0.0,17.0,7.0
3.0,0.0,10.0,11567.0,0.0,17.0,7.0
3.0,0.0,11.0,12131.0,0.0,17.0,7.0
3.0,0.0,12.0,11685.0,0.0,17.0,7.0
3.0,0.0,13.0,12345.0,0.0,17.0,7.0
3.0,0.0,14.0,11271.0,0.0,17.0,7.0
3.0,0.0,15.0,14803.0,0.0,17.0,7.0
3.0,0.0,16.0,24538.0,0.0,17.0,7.0
3.0,0.0,17.0,15339.0,0.0,17.0,7.0
3.0,0.0,18.0,11930.0,0.0,17.0,7.0
3.0,0.0,19.0,11814.0,0.0,17.0,7.0
4.0,0.0,0.0,11537.0,0.0,16.0,7.0
4.0,0.0,1.0,12095.0,0.0,16.0,7.0
4.0,0.0,2.0,11933.0,0.0,16.0,7.0
4.0,0.0,3.0,14191.0,0.0,16.0,7.0
4.0,0.0,4.0,12634.0,0.0,16.0,7.0
4.0,0.0,5.0,13213.0,0.0,16.0,7.0
4.0,0.0,6.0,11905.0,0.0,16.0,7.0
4.0,0.0,7.0,12003.0,0.0,16.0,7.0
4.0,0.0,8.0,11398.0,0.0,16.0,7.0
4.0,0.0,9.0,11574.0,0.0,16.0,7.0
4.0,0.0,10.0,12824.0,0.0,16.0,7.0
4.0,0.0,11.0,12659.0,0.0,16.0,7.0
4.0,0.0,12.0,11941.0,0.0,16.0,7.0
4.0,0.0,13.0,12484.0,0.0,16.0,7.0
4.0,0.0,14.0,12038.0,0.0,16.0,7.0
4.0,0.0,15.0,12351.0,0.0,16.0,7.0
4.0,0.0,16.0,14131.0,0.0,16.0,7.0
4.0,0.0,17.0,12118.0,0.0,16.0,7.0
4.0,0.0,18.0,12246.0,0.0,16.0,7.0
4.0,0.0,19.0,11647.0,0.0,16.0,7.0
0.0,0.0,0.0,51622.0,0.0,16.0,8.0
0.0,0.0,1.0,51706.0,0.0,16.0,8.0
0.0,0.0,2.0,50431.0,0.0,16.0,8.0
0.0,0.0,3.0,49921.0,0.0,16.0,8.0
0.0,0.0,4.0,49965.0,0.0,16.0,8.0
0.0,0.0,5.0,48017.0,0.0,16.0,8.0
0.0,0.0,6.0,49687.0,0.0,16.0,8.0
0.0,0.0,7.0,49193.0,0.0,16.0,8.0
0.0,0.0,8.0,48880.0,0.0,16.0,8.0
0.0,0.0,9.0,50581.0,0.0,16.0,8.0
0.0,0.0,10.0,57473.0,0.0,16.0,8.0
0.0,0.0,11.0,59603.0,0.0,16.0,8.0
0.0,0.0,12.0,52320.0,0.0,16.0,8.0
0.0,0.0,13.0,53123.0,0.0,16.0,8.0
0.0,0.0,14.0,57622.0,0.0,16.0,8.0
0.0,0.0,15.0,53057.0,0.0,16.0,8.0
0.0,0.0,16.0,51155.0,0.0,16.0,8.0
0.0,0.0,17.0,49282.0,0.0,16.0,8.0
0.0,0.0,18.0,51269.0,0.0,16.0,8.0
0.0,0.0,19.0,52633.0,0.0,16.0,8.0
1.0,0.0,0.0,51640.0,0.0,13.0,8.0
1.0,0.0,1.0,48190.0,0.0,13.0,8.0
1.0,0.0,2.0,49633.0,0.0,13.0,8.0
1.0,0.0,3.0,51254.0,0.0,13.0,8.0
1.0,0.0,4.0,47321.0,0.0,13.0,8.0
1.0,0.0,5.0,48969.0,0.0,13.0,8.0
1.0,0.0,6.0,47588.0,0.0,13.0,8.0
1.0,0.0,7.0,48279.0,0.0,13.0,8.0
1.0,0.0,8.0,46726.0,0.0,13.0,8.0
1.0,0.0,9.0,48546.0,0.0,13.0,8.0
1.0,0.0,10.0,46098.0,0.0,13.0,8.0
1.0,0.0,11.0,46612.0,0.0,13.0,8.0
1.0,0.0,12.0,45964.0,0.0,13.0,8.0
1.0,0.0,13.0,46132.0,0.0,13.0,8.0
1.0,0.0,14.0,46552.0,0.0,13.0,8.0
1.0,0.0,15.0,46493.0,0.0,13.0,8.0
1.0,0.0,16.0,46655.0,0.0,13.0,8.0
1.0,0.0,17.0,46205.0,0.0,13.0,8.0
1.0,0.0,18.0,45994.0,0.0,13.0,8.0
1.0,0.0,19.0,46447.0,0.0,13.0,8.0
2.0,0.0,0.0,46636.0,0.0,14.0,8.0
2.0,0.0,1.0,46704.0,0.0,14.0,8.0
2.0,0.0,2.0,45845.0,0.0,14.0,8.0
2.0,0.0,3.0,46460.0,0.0,14.0,8.0
2.0,0.0,4.0,46174.0,0.0,14.0,8.0
2.0,0.0,5.0,45930.0,0.0,14.0,8.0
2.0,0.0,6.0,46421.0,0.0,14.0,8.0
2.0,0.0,7.0,46189.0,0.0,14.0,8.0
2.0,0.0,8.0,46170.0,0.0,14.0,8.0
2.0,0.0,9.0,46308.0,0.0,14.0,8.0
2.0,0.0,10.0,46777.0,0.0,14.0,8.0
2.0,0.0,11.0,48199.0,0.0,14.0,8.0
2.0,0.0,12.0,48993.0,0.0,14.0,8.0
2.0,0.0,13.0,50795.0,0.0,14.0,8.0
2.0,0.0,14.0,50936.0,0.0,14.0,8.0
2.0,0.0,15.0,49333.0,0.0,14.0,8.0
2.0,0.0,16.0,50303.0,0.0,14.0,8.0
2.0,0.0,17.0,52089.0,0.0,14.0,8.0
2.0,0.0,18.0,50275.0,0.0,14.0,8.0
2.0,0.0,19.0,50634.0,0.0,14.0,8.0
3.0,0.0,0.0,45894.0,0.0,19.0,8.0
3.0,0.0,1.0,45211.0,0.0,19.0,8.0
3.0,0.0,2.0,43982.0,0.0,19.0,8.0
3.0,0.0,3.0,45655.0,0.0,19.0,8.0
3.0,0.0,4.0,46275.0,0.0,19.0,8.0
3.0,0.0,5.0,45527.0,0.0,19.0,8.0
3.0,0.0,6.0,46043.0,0.0,19.0,8.0
3.0,0.0,7.0,50874.0,0.0,19.0,8.0
3.0,0.0,8.0,44779.0,0.0,19.0,8.0
3.0,0.0,9.0,48468.0,0.0,19.0,8.0
3.0,0.0,10.0,51005.0,0.0,19.0,8.0
3.0,0.0,11.0,52485.0,0.0,19.0,8.0
3.0,0.0,12.0,48935.0,0.0,19.0,8.0
3.0,0.0,13.0,47497.0,0.0,19.0,8.0
3.0,0.0,14.0,46925.0,0.0,19.0,8.0
3.0,0.0,15.0,49445.0,0.0,19.0,8.0
3.0,0.0,16.0,51007.0,0.0,19.0,8.0
3.0,0.0,17.0,46038.0,0.0,19.0,8.0
3.0,0.0,18.0,45403.0,0.0,19.0,8.0
3.0,0.0,19.0,45679.0,0.0,19.0,8.0
4.0,0.0,0.0,49929.0,0.0,13.0,8.0
4.0,0.0,1.0,50531.0,0.0,13.0,8.0
4.0,0.0,2.0,48098.0,0.0,13.0,8.0
4.0,0.0,3.0,51038.0,0.0,13.0,8.0
4.0,0.0,4.0,46972.0,0.0,13.0,8.0
4.0,0.0,5.0,46815.0,0.0,13.0,8.0
4.0,0.0,6.0,47436.0,0.0,13.0,8.0
4.0,0.0,7.0,48268.0,0.0,13.0,8.0
4.0,0.0,8.0,49879.0,0.0,13.0,8.0
4.0,0.0,9.0,47694.0,0.0,13.0,8.0
4.0,0.0,10.0,49167.0,0.0,13.0,8.0
4.0,0.0,11.0,49025.0,0.0,13.0,8.0
4.0,0.0,12.0,50452.0,0.0,13.0,8.0
4.0,0.0,13.0,48924.0,0.0,13.0,8.0
4.0,0.0,14.0,49415.0,0.0,13.0,8.0
4.0,0.0,15.0,47189.0,0.0,13.0,8.0
4.0,0.0,16.0,48603.0,0.0,13.0,8.0
4.0,0.0,17.0,47542.0,0.0,13.0,8.0
4.0,0.0,18.0,47695.0,0.0,13.0,8.0
4.0,0.0,19.0,47715.0,0.0,13.0,8.0
